mecId,name
35021684,JOAQUIM DE TOLEDO CAMARGO PROFESSOR
35024417,JOSE FERREIRA DA SILVA
35024485,JOSE JULIANO NETO PROFESSOR
35462846,LUCIANO IVO TOGNETTI PROFESSOR
35907923,LUDGERO BRAGA PROFESSOR
35024454,LUIZ AUGUSTO DE OLIVEIRA PROFESSOR
35024612,MARIA RAMOS PROFESSORA
35909750,MARILENE TEREZINHA LONGHIM
35127887,MARIVALDO CARLOS DEGAN PROFESSOR
35913736,ORLANDO DA COSTA TELLES
35914988,ORLANDO PEREZ PROFESSOR
35024636,PAULINO CARLOS CORONEL
35453778,PENITENCIARIA DR ANTONIO DE QUEIROZ FILHO
35464442,PENITENCIARIA JOAO BATISTA DE ARRUDA SAMPAIO
35916183,PERICLES SOARES
35024594,PIRAJA DA SILVA DOUTOR
35579427,PROF. DR. SEGUNDO CARLOS LOPES
35024533,SALLES JUNIOR DOUTOR
35024442,SEBASTIAO DE OLIVEIRA ROCHA PROFESSOR
35041506,ABELARDO CESAR DOUTOR
35901179,ACACIO DOS SANTOS PELEGRINI PROFESSOR
35900576,ACHILES RODRIGUES PROFESSOR
35019057,ALEXANDRE FLEMING
35020412,ALMEIDA VERGUEIRO DR
35020680,ANESIA MARTINS MATTOS PROFESSORA
35904132,ANTONIO DAVID MONSENHOR
35018983,ANTONIO DIAS PASCHOAL PROFESSOR
35919366,BAIRRO JAGUARI
35919238,BAIRRO NOSSA SENHORA APARECIDA
35019161,BARAO DE MONTE SANTO
35020436,BATISTA NOVAIS CORONEL
35019203,BENEDITO FERRAZ BUENO PROFESSOR
35020424,BENEDITO NASCIMENTO ROSAS PROFESSOR
35019021,BENJAMIN BASTOS
35020333,CAMILO LELLIS PROFESSOR
35019112,CANDIDO RODRIGUES DOUTOR
35914022,CARLOS CORREA MASCARO PROFESSOR
35041497,CARLOS LIMA DIAS DOUTOR
35049487,CARMEN MENDES CARVALHO PROFESSORA
35459872,CEL JTO A EE BENJAMIN BASTOS
35460205,CEL JTO A EE DONIZETTI TAVARES DE LIMA PE
35460148,CEL JTO A EE EUCLIDES DA CUNHA
35459902,CEL JTO A EE GERALDO LOURENCO PADRE
35460011,CEL JTO A EE JUSTINO GOMES DE CASTRO MAESTRO
35460000,CEL JTO A EE LEME CARDEAL
35467029,CENTRO DE RESSOCIALIZACAO DE MOCOCA
35917928,CONJUNTO HABITACIONAL DONA DOSANJOS MACEDO
35921701,CONJUNTO HABITACIONAL NATAL MERLI
35020692,CRISTIANO OSORIO DE OLIVEIRA CORONEL
35020709,DOMINGOS THEODORO DE OLIVEIRA AZEVEDO
35019008,DONIZETTI TAVARES DE LIMA PADRE
35019239,EDUARDO VICENTE NASSER DEPUTADO
35020722,EGLE LUPORINI COSTA PROFESSORA
35019148,EUCLIDES DA CUNHA
35297392,FAZENDA CACHOEIRA
35019318,FERNANDO MAGALHAES PROFESSOR
35042754,FRANCISCO DIAS PASCHOAL PROFESSOR
35019288,FRANCISCO EUGENIO DE LIMA
35019343,FRANCISCO THOMAZ DE CARVALHO DOUTOR
35019082,GENY GOMES DONA
35020527,GERALDO LOURENCO PADRE
35019033,GILBERTO GIRALDI
35019070,HILDA SILVA PROFESSORA
35900461,ISAURA TEIXEIRA VASCONCELLOS PROFESSORA
35914174,JOANNA DI FELIPPE PROFESSORA
35019215,JOAO CID GODOY PROFESSOR
35018971,JOAO DE MOURA GUIMARAES PROFESSOR
35019100,JOAO GABRIEL RIBEIRO DOUTOR
35020459,JOAO URIAS DA SILVA CAPITAO
35020588,JOAQUIM JOSE CORONEL
35019136,JORGE LUIZ ABICHABKI PROFESSOR
35905495,JOSE DOS REIS PONTES
35905665,JOSE GILBERTO DE OLIVEIRA SOUZA PROFESSOR
35020679,JOSE JUSTINO DE OLIVEIRA
35042742,JOSE NOGUEIRA DE BARROS PROFESSOR
35020515,JOSE THEODORO DE MORAES
35907431,JOSE ZILAH GONCALVES DOS SANTOS PROFESSOR
35020540,JOSUE SILVEIRA DE MATTOS PADRE
35020345,JUCA LOUREIRO PROFESSOR
35019012,JUSTINO GOMES DE CASTRO MAESTRO
35900473,LAUDELINA DE OLIVEIRA POURRAT PROFESSORA
35019252,LAURO DE ARAUJO
35020357,LEME CARDEAL
35018946,MOYSES HORTA DE MACEDO PROFESSOR
35905537,NANCY DE REZENDE ZAMARIAN PROFESSORA
35019197,OSCAR VILLARES
35019240,OSCAR WALDOMIRO DE VASCONCELLOS PROFESSOR
35454148,PENITENCIARIA JOAQUIM DE SILOS CINTRA
35019124,RITA DE MACEDO BARRETO PROFESSORA
35925724,ROQUE IELO PROFESSOR
35019227,RUBIAO JUNIOR DOUTOR
35019045,STELLA COUVERT RIBEIRO PROFESSORA
35019324,SYLVIA PORTUGAL GOUVEA DE SYLLOS PROFESSOR A
35019159,TARQUINIO COBRA OLYNTHO
35020710,TEOFILO DE ANDRADE DOUTOR
35020448,TIMOTHEO SILVA PROFESSOR
35045731,VICENTE PAULO ZANCHETTA PROFESSOR
35045913,VIRGILIO MARCONDES DE CASTRO PROFESSOR
35901295,ZENAIDE PERETO RIBEIRO ROCHA PROFESSORA
35024697,ADOLFO ALFEU FERRERO
35024818,ANTONIO FRANCISCO D AVILA
35023383,ANTONIO JUSTINO FALLEIROS CAPITAO
35459720,CEL JTO A EE MANOEL GOUVEIA DE LIMA
35900801,CRESO ANTONIO FILETTI PROFESSOR
35912098,EDDA CARDOZO DE SOUZA MARCUSSI
35024727,ELZA MIGUEL FRANCISCO PROFESSORA
35023334,FABIO JOSE DE ARAUJO
35023358,FRANCISCO RIBEIRO SOARES JUNIOR
35024703,GENOVEVA PINHEIRO VIEIRA DE VITTA PROFESSORA
35024648,GETULIO LIMA CAPITAO
35043588,GRAZIELA MALHEIRO FORTES PROFESSORA
35024715,MANOEL GOUVEIA DE LIMA
35024806,MANOEL MARTINS
35024659,MARIA CAROLINA DE LIMA DONA
35023231,MARTINHO SYLVIO BIZUTTI PROFESSOR
35900709,NEUSA OKANO MIZUNO PROFESSORA
35024740,OSWALDO RIBEIRO JUNQUEIRA
35043576,PEDRO AMAURI SILVA PROFESSOR
35023310,RONDON MARECHAL
35024685,SYLVIO TORQUATO JUNQUEIRA
35023218,WILLIAN AMIN DOUTOR
35028502,ACHILES MALVEZZI
35028685,ADAHIR GUIMARAES FOGACA PROFESSOR
35028538,ALBERTO ANDALO
35043060,ALBERTO JOSE ISMAEL PROFESSOR
35917291,ALZIRA SALOMAO PROFESSORA
35908149,ALZIRA VALLE ROLEMBERG PROFESSORA
35028794,AMIRA HOMSI CHALELLA PROFESSORA
35028769,ANTONIO DE BARROS SERRA PROFESSOR
35027777,ANTONIO MARIN
35028666,AUREA DE OLIVEIRA PROFESSORA
35035828,AURELIANO MENDONCA PROFESSOR
35028548,BADY BASSIT DEPUTADO
35918313,BENTO ABELAIRA GOMES PROFESSOR
35027728,BENTO FERRAZ DOUTOR
35028241,CARLOS CASTILHO PROFESSOR
35028861,CARMO TURANO VOLUNTARIO
35985399,CEL JTO A EE FRANCISCO MARQUES PINTO
35985405,CEL JTO A EE MONSENHOR GONCALVES
35918337,CELSO ABBADE MOURAO
35559362,CENTRO ATEND SOCIOEDUC ADOLESCENTE GRANDES LAGOS CI
35454023,CENTRO DE PROGRESSAO PENIT DOUTOR JAVERT DE ANDRADE
35453687,CENTRO DE RESSOCIALIZACAO FEM DE SAO JOSE DO RIO PRETO
35028745,CLEMENTE MARTON SEGURA PADRE
35914411,DARCY FEDERICI PACHECO PROFESSOR
35918283,DAUD JORGE SIMAO PROFESSOR
35436239,DINORATH DO VALLE PROFESSORA
35027820,FRANCISCO MARQUES PINTO
35028617,FRANCISCO PURITA PROFESSOR
35028708,GONCALVES MONSENHOR
35027765,IRMAOS ISMAEL
35028915,JAMIL KHAUAN PROFESSOR
35028859,JOAO DEOCLECIO DA SILVA RAMOS PROFESSOR DOUTOR
35027972,JOAO PEDRO FERRAZ
35027819,JOAO RIBEIRO DA SILVEIRA
35028897,JOAQUIM MENDES PEQUITO
35028927,JOSE FELICIO MIZIARA PROFESSOR
35028903,JUSTINO JERRY FARIA PROFESSOR
35028782,LEME CARDEAL
35043047,LEONOR DA SILVA CARRAMONA PROFESSORA
35907169,MARIA DE LOURDES MURAD DE CAMARGO PROFESSORA
35043059,MARIA GALANTE NORA PROFESSORA
35028678,NAIR SANTOS CUNHA PROFESSORA
35028551,NOEMIA BUENO DO VALLE PROFESSORA
35921221,OCTACILIO ALVES DE ALMEIDA PROFESSOR
35911461,OSCAR DE BARROS SERRA DORIA DOUTOR
35028599,OSCAR SALGADO BUENO PROFESSOR
35565052,PARQUE DAS AROEIRAS II
35565064,PARQUE NOVA ESPERANCA
35028836,PEDRO ELIAS PROFESSOR
35028712,PIO X
35919688,SONIA MARIA VENTURELLI PROFESSORA
35028733,VICTOR BRITTO BASTOS PROFESSOR
35028848,VOLUNTARIOS DE 32
35908150,WALDEMIRO NAFFAH DOUTOR
35039020,WALFREDO DE ANDRADE FOGACA PROFESSOR
35044180,YVETE GABRIEL ATIQUE PROFESSORA
35028605,ZULMIRA DA SILVA SALLES PROFESSORA
35046826,ADELIA CHUCRI NEME
35013481,ALCEU MAYNARD ARAUJO PROFESSOR
35917597,AMINTAS ROCHA BRITO PROFESSOR
35013572,ANA CANDIDA DE BARROS MOLINA PROFESSORA
35917448,ANA HERONDINA SOARES SCHYCHOF PROFESSORA
35905112,ARLETE ELOIZA FERREIRA TEIXEIRA PROFESSORA
35013730,ARMANDO D OLIVEIRA COBRA
35047958,AYR PICANCO BARBOSA DE ALMEIDA PROFESSORA
35315114,BAIRRO BENGALAR
35315102,BAIRRO BOM SUCESSO
35314729,BAIRRO DAS PERNAMBUCANAS
35542787,BAIRRO TURVO DE BAIXO
35001557,BENEDITO MATARAZZO DEPUTADO
35980195,CEEJA DE SAO JOSE DOS CAMPOS
35985259,CEL JTO A EE ESTEVAN FERRI PROFESSOR
35460497,CEL JTO A EE JOSE VIEIRA MACEDO PROF
35121605,CENTRO ATEND SOCIOEDUC ADOLESC SAO JOSE DOS CAMPOS CI
35453705,CENTRO DE RESSOCIALIZACAO FEMININO DE SAO JOSE DOS CAMPOS
35497095,DIACONO HAMILTON BONTORIM DE SOUZA PROFESSOR
35901532,DINORA PEREIRA RAMOS BRITO PROFESSORA
35905124,DIRCE ELIAS PROFESSORA
35042336,DOMINGOS DE MACEDO CUSTODIO PROFESSOR
35042304,DORIVAL MONTEIRO DE OLIVEIRA PROFESSOR
35925925,EDERA IRENE PEREIRA DE OLIVEIRA CARDOSO PROFESSORA
35013493,EDEWALDO FREITAS GAIA SANT ANA PROFESSOR
35917254,EDGAR MELLO MATTOS DE CASTRO ENGENHEIRO
35920459,ELIDIA TEDESCO DE OLIVEIRA PROFESSORA
35035385,ELMANO FERREIRA VELOSO
35023462,ESTEVAM FERRI PROFESSOR
35013602,EUCLIDES BUENO MIRAGAIA
35013511,EUNICE CORDEIRO DOS SANTOS RODRIGUES PROFESSORA
35013547,FELICIO SAVASTANO PROFESSOR
35013638,FRANCISCO JOAO LEME
35039640,FRANCISCO LOPES DE AZEVEDO PROFESSOR
35013936,FRANCISCO PEREIRA DA SILVA PROFESSOR
35901581,GERALDINA COELHO MONTEIRO PROFESSORA
35047946,HENRIQUETA COSTA PORTO PROFESSORA
35013523,ILZA IRMA MOELLER COPPIO PROFESSORA
35047961,IRACEMA RIBEIRO DE FREITAS
35495529,JARDIM REPUBLICA
35037849,JENI DAVI BACHA PROFESSORA
35013948,JOAO CURSINO
35916304,JOAO FERREIRA DOS SANTOS PROFESSOR
35915026,JOAO MOROTTI FILHO
35035373,JOAQUIM ANDRADE MEIRELLES PROFESSOR
35911392,JOAQUIM DE MOURA CANDELARIA PROFESSOR
35013559,JORGE BARBOSA MOREIRA PROFESSOR
35912712,JOSE ANTONIO COUTINHO CONDINO PROFESSOR
35919755,JOSE FREDERICO MARQUES PROFESSOR
35013869,JOSE MARIOTTO FERREIRA MAJOR AVIADOR
35013560,JOSE VIEIRA MACEDO PROFESSOR
35901568,JULIA BERNARDES RODRIGUES PROFESSORA
35035397,JUVENAL MACHADO DE ARAUJO PROFESSOR
35037837,LOURDES MARIA DE CAMARGO PROFESSORA
35042316,MALBA THEREZA FERRAZ CAMPANER PROFESSORA
35922018,MARCIA HELENA BARBOSA LINO PROFESSORA
35905100,MARIA APARECIDA VERISSIMO MADUREIRA RAMOS PROFESSORA
35035361,MARIA DOLORES VERISSIMO MADUREIRA PROFESSORA
35013328,MARIA FERREIRA SONNEWEND PROFESSORA
35919731,MARIA GOMIDE SANTOS DE SOUZA PROFESSORA
35013754,MARIA LUIZA DE GUIMARAES MEDEIROS PROFESSORA
35045470,MARILDA FERREIRA DE BRITO BARROS PEREIRA
35013791,MAURICIO ANISSE CURY DOUTOR
35045469,MIGUEL NAKED MAJOR
35047934,MOABE CURY
35921282,NAJLA JAMILE SANTOS MACHADO DE ARAUJO PROFESSORA
35042328,NELSON DO NASCIMENTO MONTEIRO PROFESSOR
35901556,NELSON FERREIRA DA SILVA PROFESSOR
35922857,NILCE CONCEICAO DE LIMA PROFESSORA
35013626,OLIMPIO CATAO
35013596,PEDRO MASCARENHAS DOUTOR
35013584,PEDRO MAZZA PROFESSOR
35013912,RONDON MARECHAL
35013924,RUI RODRIGUES DORIA DOUTOR
35902548,RUTH COUTINHO SOBREIRO PROFESSORA
35013651,SANT ANA DO PARAIBA
35351064,SONIA MARIA ALEXANDRE PEREIRA PROFESSORA
35013894,SUELY ANTUNES DE MELLO PROFESSORA
35901573,UBIRAJARA BERNA DE CHIARA UBIRAJARA BRASIL
35020874,VALMAR LOURENCO SANTIAGO PROFESSOR
35013778,WILMA RAGAZZI BOCCARDO PROFESSORA
35917266,XENOFONTE STRABAO DE CASTRO PROFESSOR
35013648,YOSHIYA TAKAOKA
35919724,ZILAH FERREIRA VIAGI PASSARELLI DE CAMPOS PROFESSORA
35013500,ZILDA ALTIMIRA SOCI PROFESSORA
35016081,ALTINA JULIA DE OLIVEIRA PROFESSORA
35914587,BAIRRO CARMO MESSIAS
35920216,BAIRRO VARGEM
35920204,BAIRRO VERAVA
35443475,CEL JTO A EE HORACIO MANLEY LANE
35466165,CEL JTO A EE MARIA ANGERAMI SCALAMANDRE
35459537,CEL JTO A EE VALENCIO SOARES RODRIGUES
35479433,DISTRITO DE MAYLASKI
35048148,ELIAS ALVES DA COSTA BACHAREL
35016007,EPAMINONDAS DE OLIVEIRA PROFESSOR
35903243,ESTACAO DONA CATARINA
35015945,EUCLIDES MARIA BORBA
35015854,FREDERICO MARCICANO
35015891,GERMANO NEGRINI PROFESSOR
35016020,HONORINA RIOS DE CARVALHO MELLO
35015830,HORACIO MANLEY LANE
35015921,HUMBERTO VICTORAZZO PROFESSOR
35906414,JARDIM SAO LUCAS
35903231,JOSE PINTO DO AMARAL PROFESSOR
35924313,LAERCIO SURIM
35016056,LAURINDA VIEIRA PINTO PROFESSORA
35036663,LEONARDO SOARES RODRIGUES
35015957,LINO VIEIRA RUIVO
35903012,LUCIA HELENA CESAR PROFESSORA
35015970,LURDES PENNA CARMELO PROFESSORA
35462767,MALIR TEREZINHA RAMALHO GOMES PROFESSORA
35016044,MARIA ANGERAMI SCALAMANDRE
35049396,MARIA DE OLIVEIRA LELLIS ITO PROFESSORA
35045299,NAZARIA CIPRIANO DE FREITAS
35907133,OLIMPIA FALCI DONA
35010534,ORLANDO ELLERO PROFESSOR
35010637,PAULO SOARES DA SILVA
35570801,PENITENCIARIA MASCULINA DE MAIRINQUE
35015982,ROQUE BASTOS PROFESSOR
35010406,VALENCIO SOARES RODRIGUES
35012051,ABRAHAO JACOB LAFER DOUTOR
35049189,ADELAIDE PATROCINIO DOS SANTOS
35036110,AGENOR DE CAMPOS
35045160,AIDA LEDA BAUER DAVIES PROFESSORA
35909907,ALBERTO AUGUSTO PASTOR
35901404,ALBINO LUIZ CALDAS PROFESSOR
35559106,ALDEIA AGUAPEU
35534924,ALDEIA BANANAL
35469786,ALDEIA NHAMANDU MIRIM
35559118,ALDEIA PIACAGUERA
35100948,ALDEIA RIO BRANCO
35469774,ALDEIA TANGARA
35469798,ALDEIA TEKOA MIRIM
35907972,ALEXANDRINA SANTIAGO NETTO
35012063,ALFREDO REIS VIEGAS DOUTOR
35037576,ANTONIO LUIZ BARREIROS
35012075,ANTONIO MOREIRA COELHO DEPUTADO
35901386,ANTONIO NUNES LOPES DA SILVA PROFESSOR
35012269,ARACY DA SILVA FREITAS PROFESSORA
35012324,ARMANDO VICTORIO BEI
35012191,AUGUSTO PAES D AVILA REVERENDO
35042195,BALNEARIO DAS PALMEIRAS
35012002,BENEDITO CALIXTO
35042161,CARMEN MIRANDA
35980183,CEEJA MAX DADA GALLIZZI
35464004,CEL JTO A EE AIDA LEDA BAUER DAVIES PROFESSORA
35985624,CEL JTO A EE BENEDITO CALIXTO
35985247,CEL JTO A EE MARTIM AFONSO
35435740,CEL JTO A EE OTTONIEL JUNQUEIRA PROFESSOR
35435752,CEL JTO A EE REYNALDO KUNTZ BUSCH DOUTOR
35559520,CENTRO ATEND SOCIOEDUC ADOLESCENTE DE SAO VICENTE CI
35327700,CENTRO ATEND SOCIOEDUC AO ADOLESCENTE DE PERUIBE CI
35436136,CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE DE ITANHAEM CI
35443980,CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE MONGAGUA CI
35454163,CENTRO DE PROGRESSAO PENITENCIARIA DE MONGAGUA
35012026,DAGOBERTO NOGUEIRA DA FONSECA
35012087,ENIO VILAS BOAS PROFESSOR
35049153,ESMERALDO SOARES TARQUINIO DE CAMPOS FILHO
35012014,FRANCISCO MARTINS DOS SANTOS
35012294,FRANCISCO PEREIRA DA ROCHA DOUTOR
35012178,JARDIM BOPEVA
35911331,JARDIM SAO JOAO
35909877,JOAQUIM LOPES LEAO PASTOR
35012038,JON TEODORESCO PROFESSOR
35919986,JOSE ANTONIO DE AFFONSECA ROGE FERREIRA
35045172,JOSE BATISTA CAMPOS
35037254,JOSE CARLOS BRAGA DE SOUZA DOUTOR
35909865,JOSE DE ALMEIDA PINHEIRO JUNIOR PROFESSOR
35012130,JOSE NIGRO PROFESSOR
35909828,JULIO PARDO COUTO PROFESSOR
35046127,JULIO SECCO DE CARVALHO
35559097,KUARAY O E A SOL NASCENTE
35012221,LAUDELINO FERNANDES DOS SANTOS PROFESSOR
35012348,LEOPOLDO JOSE DE SANT ANNA PROFESSOR
35905008,LIONS CLUBE CENTRO
35046772,LUIZ ABEL
35038842,LUIZ D AUREA PROFESSOR
35045196,MAGALI ALONSO PROFESSORA
35012300,MARGARIDA PINHO RODRIGUES
35041634,MARIA DULCE MENDES PROFESSORA
35012233,MARIA PACHECO NOBRE PROFESSORA
35012129,MARIA THEREZA DA CUNHA PEDROSO PROFESSORA
35923485,MARIO COVAS JUNIOR GOVERNADOR
35269335,MARLENE LEITE DA SILVA PROFESSORA
35012212,MARTIM AFONSO
35036936,MAYA ALICE EKMAN
35907935,MILTON MARTINS POITENA
35909889,OSWALDO DOS SANTOS SOARES PROFESSOR DOUTOR
35046097,OSWALDO LUIZ SANCHES TOSCHI
35038830,OTTONIEL JUNQUEIRA PROFESSOR
35905012,PAULO DE ARRUDA PENTEADO PROFESSOR
35048008,PEDRO PAULO GONCALVES LOPES PROFESSOR
35454138,PENITENCIARIA DOUTOR GERALDO DE ANDRADE VIEIRA I
35581689,PENITENCIARIA II DE SAO VICENTE
35924301,PORTAL DA JUREIA
35012359,REYNALDO KUNTZ BUSCH DR
35043357,ROSELIA BRAGA XAVIER PROFESSORA
35903097,RUBENS PAIVA DEPUTADO
35011952,SILVIA JORGE POLLASTRINI PROFESSORA
35037242,SYLVIA DE MELLO PROFESSORA
35909836,VILA TUPI
35042171,VILMA CATHARINA MOSCA LEONE PROFESSORA
35911343,VITALINO BERNINI PADRE PROFESSOR
35012245,YOLANDA CONTE PROFESSORA
35012142,ZULMIRA DE ALMEIDA LAMBERT PROFESSORA
35022573,ADELIA FRASCINO DONA
35049585,ANNA PASSAMONTI BALARDIN
35023620,ANTONIO FURLAN JUNIOR DOUTOR
35914356,BASILIO RODRIGUES DA SILVA PROFESSOR
35023553,BRUNO PIERONI PROFESSOR
35459173,CEL JTO A EE JOSEPHA CASTRO PROFA
35459264,CEL JTO A EE NESTOR GOMES DE ARAUJO PROF
35363637,CEL JTO A EE NICIA FABIOLA ZANUTTO GIRALDI PROFESSORA
35560601,CENTRO ATEND SOCIOEDUC ADOLESCENTE DE SERTAOZINHO CI
35474678,CENTRO DE DETENCAO PROVISORIA DE PONTAL
35497685,CENTRO DE PROGRESSAO PENITENCIARIA DE JARDINOPOLIS
35022676,DOLORES BELEM NOVAES PROFESSORA
35022559,DOLORES MARTINS DE CASTRO PROFESSORA
35022664,DOMINGOS PARO
35922717,EDITH SILVEIRA DALMASO PROFESSORA
35905847,FERRUCIO CHIARATTI
35023486,ISAIAS JOSE FERREIRA DOUTOR
35023619,JOSE LUIZ DE SIQUEIRA PROFESSOR
35022561,JOSEPHA CASTRO PROFESSORA
35915002,LUIZ MARCARI
35044635,MARIA CONCEICAO RODRIGUES SILVA MAGON PROFESSORA
35022639,MARIA ELYDE MONACO DOS SANTOS PROFESSORA
35022494,MARIA FALCONI DE FELICIO
35023985,MARIO LINS DOUTOR
35022755,MAURICIO MONTECCHI
35023528,NESTOR GOMES DE ARAUJO PROFESSOR
35923023,NICIA FABIOLA ZANUTTO GIRALDI PROFESSORA
35022585,ODULFO DE OLIVEIRA GUIMARAES
35022640,ORMINDA GUIMARAES COTRIM
35024144,PLINIO BERARDO PROFESSOR
35023607,WINSTON CHURCHILL
35127875,YOLANDA LUIZ SICHIERI PROFESSORA
35016196,ACCACIO DE VASCONCELLOS CAMARGO PROFESSOR
35016299,AGGEO PEREIRA DO AMARAL PROFESSOR
35016184,ALTAMIR GONCALVES PROFESSOR
35905318,AMELIA CESAR MACHADO DE ARAUJO PROFESSORA
35918593,ANA CECILIA MARTINS PROFESSORA
35900400,ANTONIA LUCCHESI PROFESSORA
35043497,ANTONIO CORDEIRO PROFESSOR
35016391,ANTONIO MIGUEL PEREIRA JUNIOR
35016433,ANTONIO PADILHA
35920236,ANTONIO VIEIRA CAMPOS
35016408,ARQUIMINIO MARQUES DA SILVA PROFESSOR
35016251,ARTHUR CYRILLO FREIRE DOUTOR
35914642,AUGUSTO DA SILVA DOURADO REVERENDO
35478912,BAIRRO DO EDEN
35036648,BALTAZAR FERNANDES
35922031,BEATHRIS CAIXEIRO DEL CISTIA PROFESSORA
35016248,BRIGADEIRO TOBIAS
35980109,CEEJA NORBERTO SOARES RAMOS PROFESSOR
35985284,CEL JTO A EE ANTONIO PADILHA
35417427,CEL JTO A EE JULIO PRESTES DE ALBUQUERQUE DOUTOR
35296788,CENTRO ATEND SOCIOEDUC ADOLESC DE SOROCABA II -CI
35559544,CENTRO ATEND SOCIOEDUC ADOLESCENTE DE SOROCABA CI
35296764,CENTRO ATEND SOCIOEDUC ADOLESCENTE DE SOROCABA I CI
35036651,DIOGENES ALMEIDA MARINS PROFESSOR
35919925,DIONYSIO VIEIRA PROFESSOR
35920952,DIRCEU FERREIRA DA SILVA PROFESSOR
35900394,DORIVAL DIAS DE CARVALHO PROFESSOR
35924106,DULCE ESMERALDA BASILE FERREIRA PROFESSORA
35042419,ELZA SALVESTRO BONILHA PROFESSORA
35016385,ENEAS PROENCA DE ARRUDA PROFESSOR
35016366,ESCOLASTICA ROSA DE ALMEIDA PROFESSORA
35016135,EZEQUIEL MACHADO NASCIMENTO PROFESSOR
35495104,FERNANDA DE CAMARGO PIRES PROFESSORA
35903279,FLAVIO GAGLIARDI PROFESSOR
35016172,FRANCISCO CAMARGO CESAR
35016421,FRANCISCO COCCARO PROFESSOR
35016202,FRANCISCO EUPHRASIO MONTEIRO
35016111,GENESIO MACHADO PROFESSOR
35914629,GENEZIA IZABEL CARDOSO MENCACCI PROFESSORA
35900382,GUALBERTO MOREIRA DOUTOR
35900369,GUIOMAR CAMOLESI SOUZA PROFESSORA
35041658,GUMERCINDO GONCALVES
35070282,HELIO DEL CISTIA
35016214,HUMBERTO DE CAMPOS
35903255,IDA YOLANDA LANZONI DE BARROS PROFESSORA
35905306,ISABEL LOPES MONTEIRO PROFESSORA
35039780,IZABEL RODRIGUES GALVAO PROFESSORA
35016226,JOAO CLIMACO DE CAMARGO PIRES
35905324,JOAO MACHADO DE ARAUJO DOUTOR
35905297,JOAO RODRIGUES BUENO
35016275,JOAO SOARES MONSENHOR
35016093,JOAQUIM IZIDORO MARINS PROFESSOR
35038957,JORDINA AMARAL ARRUDA PROFESSORA
35914630,JORGE MADUREIRA PROFESSOR
35016100,JOSE ODIN DE ARRUDA PROFESSOR
35900412,JOSE OSORIO DE CAMPOS MAIA E ALMEIDA PROFESSOR
35016263,JOSE QUEVEDO PROFESSOR
35016305,JOSE REGINATO PROFESSOR
35903280,JOSE ROQUE DE ALMEIDA ROSA PROFESSOR
35900370,JULIA RIOS ATHAYDE PROFESSORA
35016317,JULIO BIERRENBACH LIMA PROFESSOR
35016160,JULIO PRESTES DE ALBUQUERQUE DOUTOR
35046991,LAILA GALEP SACKER PROFESSORA
35016329,LAURO SANCHEZ PROFESSOR
35016330,LUIZ GONZAGA DE CAMARGO FLEURY PROFESSOR
35016412,LUIZ NOGUEIRA MARTINS SENADOR
35919913,MARCO ANTONIO MENCACCI PROFESSOR
35039779,MARIA CANDIDA DE BARROS ARAUJO PROFESSORA
35564953,MARIA HELENA GAZZI BONADIO PROFESSORA
35042444,MARINA GROHMANN SOARES FERNANDES PROFESSORA
35900357,MARIO GUILHERME NOTARI
35016287,MONTEIRO LOBATO
35922024,NAZIRA NAGIB JORGE MURAD RODRIGUES PROFESSORA
35016378,OSSIS SALVESTRINI MENDES PROFESSORA
35914617,OVIDIO ANTONIO DE SOUZA REVDO
35453729,PENITENCIARIA DOUTOR DANILO PINHEIRO
35453742,PENITENCIARIA II DOUTOR ANTONIO DE SOUZA NETO
35016147,PORTO SEGURO VISCONDE DE
35560510,PROFESSOR GERALDO DO ESPIRITO SANTO FOGACA DE ALMEIDA
35518591,PROFESSORA MARIA ONDINA ANDRADE
35920228,RAFAEL ORSI FILHO PROFESSOR
35042420,RENATO SENECA DE SA FLEURY PROFESSOR
35922742,ROBERTO PASCHOALICK PROFESSOR
35900345,ROQUE CONCEICAO MARTINS PROFESSOR
35905331,ROSEMARY DE MELLO MOREIRA PEREIRA PROFESSORA
35910120,SALVADOR ORTEGA FERNANDES PROFESSOR
35922754,SARAH SALVESTRO PROFESSORA
35016159,VERGUEIRO SENADOR
35041646,WALDEMAR DE FREITAS ROSA PROFESSOR
35924885,WANDA COSTA DAHER PROFESSORA
35914605,WILSON RAMOS BRANDAO PROFESSOR
35903267,ZELIA DULCE DE CAMPOS MAIA PROFESSORA
35005162,ALBERTO CONTE PROFESSOR
35901748,AMADOR E CATHARINA SAPORITO AUGUSTO
35044027,AMELIA MONCON RAMPONI PROFESSORA
35004698,ANGELO MENDES DE ALMEIDA DOUTOR
35038180,ARTHUR WOLFF NETTO PROFESSOR
35035646,ASSIS CHATEAUBRIAND
35039287,AYRES NETO DOUTOR
35005058,BENTO PEREIRA DA ROCHA PROFESSOR
35004704,CARLOS AUGUSTO DE FREITAS VILLALVA JUNIOR DOUTOR
35482341,CEL JTO A EE PLINIO NEGRAO
35040997,CLOVIS DE OLIVEIRA PROFESSOR DOUTOR
35004558,DANDOLO FREDIANI PROFESSOR
35906542,DIB AUDI
35923503,DOGIVAL BARROS GOMES PROFESSOR
35004807,DOMINGOS QUIRINO FERREIRA CORONEL
